order_id,order_date,order_month,customer_id,region,product_category,product_name,quantity,unit_price,total_amount,discount,final_amount
ORD_002579,2024-02-16,2,CUST_00500,West,Home & Garden,Decor,1,145.13,145.13,0.0,145.13
ORD_001813,2024-02-16,2,CUST_00807,West,Home & Garden,Planter,1,673.36,673.36,0.0,673.36
ORD_003089,2024-02-16,2,CUST_00608,South,Home & Garden,Table,1,157.19,157.19,0.0,157.19
ORD_003097,2024-02-16,2,CUST_00097,East,Books & Media,Magazine,2,23.72,47.44,0.0,47.44
ORD_003124,2024-02-16,2,CUST_00593,North,Home & Garden,Table,1,142.22,142.22,0.0,142.22
ORD_000169,2024-02-16,2,CUST_00204,West,Electronics,Camera,2,1278.85,2557.7,0.0,2557.7
ORD_001843,2024-02-16,2,CUST_00955,South,Electronics,Camera,3,1317.06,3951.18,0.0,3951.18
ORD_001301,2024-02-16,2,CUST_00131,South,Clothing,Blazer,4,118.28,473.12,0.0,473.12
ORD_002639,2024-02-16,2,CUST_00800,West,Home & Garden,Tool Set,1,596.23,596.23,0.0,596.23
ORD_000288,2024-02-16,2,CUST_01134,North,Books & Media,Video Game,1,13.2,13.2,0.0,13.2
ORD_002996,2024-02-16,2,CUST_01173,East,Home & Garden,Planter,1,927.51,927.51,0.0,927.51
ORD_002989,2024-02-16,2,CUST_00118,North,Food & Beverages,Spice Set,3,85.33,255.99,0.0,255.99
ORD_000464,2024-02-16,2,CUST_00785,North,Sports & Outdoors,Tent,1,153.65,153.65,26.19,127.46
ORD_000451,2024-02-16,2,CUST_01119,North,Health & Beauty,Makeup Kit,2,185.9,371.8,0.0,371.8
ORD_002978,2024-02-16,2,CUST_00124,North,Clothing,Sneakers,3,209.79,629.37,0.0,629.37
ORD_002666,2024-02-16,2,CUST_00650,South,Home & Garden,Storage Box,4,232.53,930.12,0.0,930.12
ORD_003516,2024-02-16,2,CUST_00977,East,Electronics,Speaker,1,2166.95,2166.95,0.0,2166.95
ORD_002330,2024-02-16,2,CUST_00774,South,Electronics,Headphones,2,1419.11,2838.22,0.0,2838.22
ORD_002619,2024-02-16,2,CUST_00005,North,Home & Garden,Tool Set,1,445.46,445.46,0.0,445.46
ORD_002328,2024-02-16,2,CUST_00421,West,Clothing,Skirt,3,157.4,472.2,0.0,472.2
ORD_001750,2024-02-16,2,CUST_00687,East,Electronics,Speaker,5,2018.04,10090.2,0.0,10090.2
ORD_004845,2024-02-16,2,CUST_00191,North,Books & Media,DVD,1,33.07,33.07,0.0,33.07
ORD_001177,2024-02-16,2,CUST_00322,East,Home & Garden,Curtain,2,692.71,1385.42,0.0,1385.42
ORD_001739,2024-02-16,2,CUST_00551,East,Electronics,Smart Watch,4,1924.53,7698.12,0.0,7698.12
ORD_003628,2024-02-16,2,CUST_00510,East,Food & Beverages,Organic Honey,1,126.73,126.73,15.69,111.04
ORD_000010,2024-02-16,2,CUST_00334,North,Sports & Outdoors,Backpack,1,260.79,260.79,0.0,260.79
ORD_001802,2024-02-16,2,CUST_00723,North,Health & Beauty,Massager,1,22.08,22.08,0.0,22.08
ORD_001285,2024-02-16,2,CUST_00276,South,Electronics,Laptop,1,596.31,596.31,0.0,596.31
ORD_004452,2024-02-16,2,CUST_00006,North,Food & Beverages,Juice,1,72.41,72.41,0.0,72.41
ORD_004793,2024-02-16,2,CUST_00791,North,Books & Media,Video Game,1,35.51,35.51,0.0,35.51
ORD_000806,2024-02-16,2,CUST_00231,West,Electronics,Smartphone,2,563.46,1126.92,0.0,1126.92
ORD_004049,2024-02-16,2,CUST_00312,North,Health & Beauty,Makeup Kit,3,220.7,662.1,0.0,662.1
ORD_004152,2024-02-16,2,CUST_00079,South,Home & Garden,Table,4,520.09,2080.36,0.0,2080.36
ORD_004920,2024-02-16,2,CUST_00448,East,Food & Beverages,Wine,3,87.5,262.5,0.0,262.5
ORD_003913,2024-02-16,2,CUST_00830,South,Home & Garden,Planter,1,37.29,37.29,1.99,35.3
ORD_001592,2024-02-16,2,CUST_00426,East,Home & Garden,Tool Set,2,120.0,240.0,0.0,240.0
ORD_003988,2024-02-16,2,CUST_00804,East,Clothing,Sweater,1,314.82,314.82,0.0,314.82
ORD_002440,2024-02-16,2,CUST_00233,East,Home & Garden,Chair,1,945.34,945.34,0.0,945.34
ORD_002894,2024-02-16,2,CUST_00121,West,Clothing,Sweater,1,306.36,306.36,0.0,306.36
ORD_004323,2024-02-16,2,CUST_01063,East,Electronics,Laptop,1,874.5,874.5,0.0,874.5
ORD_004029,2024-02-16,2,CUST_00491,South,Electronics,Tablet,1,1140.05,1140.05,0.0,1140.05
ORD_000635,2024-02-16,2,CUST_00602,North,Home & Garden,Rug,2,857.17,1714.34,0.0,1714.34
ORD_000096,2024-02-16,2,CUST_00942,East,Electronics,Headphones,1,1082.43,1082.43,0.0,1082.43
ORD_001942,2024-02-16,2,CUST_00597,East,Health & Beauty,Toothbrush,1,203.04,203.04,0.0,203.04
ORD_000224,2024-02-16,2,CUST_00633,South,Electronics,Headphones,3,1752.26,5256.78,0.0,5256.78
ORD_002874,2024-02-16,2,CUST_00929,East,Electronics,Laptop,1,1440.15,1440.15,200.48,1239.67
ORD_000381,2024-02-16,2,CUST_00553,East,Electronics,Laptop,1,332.47,332.47,0.0,332.47
ORD_001026,2024-02-16,2,CUST_01191,North,Home & Garden,Bedding,1,544.63,544.63,0.0,544.63
ORD_001020,2024-02-16,2,CUST_00560,East,Sports & Outdoors,Fitness Tracker,2,143.3,286.6,0.0,286.6
ORD_003202,2024-02-16,2,CUST_00774,South,Home & Garden,Table,4,557.4,2229.6,0.0,2229.6
ORD_004250,2024-02-16,2,CUST_00590,North,Home & Garden,Table,3,278.01,834.03,0.0,834.03
ORD_002887,2024-02-16,2,CUST_01018,East,Electronics,Smartphone,1,1491.29,1491.29,0.0,1491.29
ORD_001404,2024-02-16,2,CUST_01179,East,Clothing,Jeans,1,262.97,262.97,0.0,262.97
ORD_001068,2024-02-16,2,CUST_00715,South,Health & Beauty,First Aid Kit,2,15.48,30.96,0.0,30.96
ORD_003911,2024-02-16,2,CUST_00746,West,Clothing,Blazer,3,97.0,291.0,0.0,291.0
ORD_002742,2024-02-16,2,CUST_01087,East,Health & Beauty,Toothbrush,1,111.86,111.86,0.0,111.86
ORD_002420,2024-02-16,2,CUST_00200,East,Electronics,Smart Watch,3,757.9,2273.7,0.0,2273.7
ORD_003261,2024-02-16,2,CUST_01164,East,Home & Garden,Table,4,363.19,1452.76,0.0,1452.76
ORD_001367,2024-02-16,2,CUST_00406,West,Sports & Outdoors,Golf Club,1,148.33,148.33,0.0,148.33
ORD_003396,2024-02-16,2,CUST_00721,West,Sports & Outdoors,Golf Club,1,549.84,549.84,81.21,468.63
ORD_003262,2024-02-16,2,CUST_00088,East,Electronics,Headphones,2,2096.69,4193.38,0.0,4193.38
ORD_001090,2024-02-16,2,CUST_00185,North,Electronics,Speaker,2,2171.28,4342.56,0.0,4342.56
ORD_001530,2024-02-16,2,CUST_00869,West,Clothing,Jacket,1,88.89,88.89,0.0,88.89
ORD_002165,2024-02-16,2,CUST_00518,West,Clothing,Jacket,1,185.72,185.72,0.0,185.72
ORD_002160,2024-02-16,2,CUST_00904,East,Electronics,Mouse,2,1325.89,2651.78,328.2,2323.58
ORD_000349,2024-02-16,2,CUST_00106,North,Sports & Outdoors,Running Shoes,1,271.64,271.64,16.55,255.09
ORD_001863,2024-02-16,2,CUST_00715,South,Electronics,Keyboard,1,903.59,903.59,0.0,903.59
ORD_003894,2024-02-16,2,CUST_00985,East,Clothing,Jeans,4,320.38,1281.52,0.0,1281.52
ORD_003902,2024-02-16,2,CUST_00347,East,Books & Media,DVD,1,70.05,70.05,0.0,70.05
ORD_001598,2024-02-16,2,CUST_00236,East,Food & Beverages,Wine,3,9.9,29.7,4.57,25.13
ORD_001397,2024-02-16,2,CUST_00313,North,Books & Media,DVD,1,102.3,102.3,0.0,102.3
ORD_004413,2024-02-17,2,CUST_00037,South,Books & Media,Comic Book,1,80.76,80.76,0.0,80.76
ORD_002850,2024-02-17,2,CUST_01107,South,Clothing,Shorts,1,193.18,193.18,0.0,193.18
ORD_003249,2024-02-17,2,CUST_01148,East,Clothing,Shorts,2,325.75,651.5,0.0,651.5
ORD_003238,2024-02-17,2,CUST_01005,West,Home & Garden,Planter,2,548.84,1097.68,0.0,1097.68
ORD_003535,2024-02-17,2,CUST_00179,West,Sports & Outdoors,Fishing Rod,2,252.19,504.38,0.0,504.38
ORD_000366,2024-02-17,2,CUST_00941,North,Home & Garden,Storage Box,2,239.77,479.54,0.0,479.54
ORD_002994,2024-02-17,2,CUST_00555,West,Home & Garden,Tool Set,1,353.08,353.08,0.0,353.08
ORD_002992,2024-02-17,2,CUST_00800,West,Books & Media,Comic Book,3,72.59,217.77,0.0,217.77
ORD_001218,2024-02-17,2,CUST_00204,West,Electronics,Keyboard,1,368.55,368.55,0.0,368.55
ORD_000267,2024-02-17,2,CUST_01130,North,Home & Garden,Table,1,501.78,501.78,0.0,501.78
ORD_000147,2024-02-17,2,CUST_00501,East,Electronics,Keyboard,1,1017.21,1017.21,0.0,1017.21
ORD_003415,2024-02-17,2,CUST_01020,North,Home & Garden,Decor,3,103.55,310.65,0.0,310.65
ORD_004442,2024-02-17,2,CUST_00650,South,Sports & Outdoors,Running Shoes,1,164.94,164.94,0.0,164.94
ORD_003129,2024-02-17,2,CUST_00774,South,Sports & Outdoors,Fishing Rod,1,363.5,363.5,0.0,363.5
ORD_003408,2024-02-17,2,CUST_00773,North,Sports & Outdoors,Golf Club,3,508.16,1524.48,0.0,1524.48
ORD_003431,2024-02-17,2,CUST_00532,West,Sports & Outdoors,Yoga Mat,1,213.29,213.29,0.0,213.29
ORD_004467,2024-02-17,2,CUST_01032,East,Sports & Outdoors,Running Shoes,1,166.36,166.36,0.0,166.36
ORD_002000,2024-02-17,2,CUST_00780,East,Clothing,T-Shirt,1,160.39,160.39,0.0,160.39
ORD_002919,2024-02-17,2,CUST_00646,West,Clothing,Sneakers,1,206.07,206.07,0.0,206.07
ORD_003439,2024-02-17,2,CUST_01004,East,Sports & Outdoors,Fitness Tracker,2,470.27,940.54,0.0,940.54
ORD_001827,2024-02-17,2,CUST_00515,North,Books & Media,Music Album,1,58.57,58.57,0.0,58.57
ORD_000325,2024-02-17,2,CUST_00449,South,Health & Beauty,Makeup Kit,2,94.95,189.9,0.0,189.9
ORD_004614,2024-02-17,2,CUST_00028,South,Clothing,Jacket,3,242.93,728.79,0.0,728.79
ORD_000252,2024-02-17,2,CUST_01064,South,Clothing,Sneakers,2,241.66,483.32,67.84,415.48
ORD_004461,2024-02-17,2,CUST_00205,East,Electronics,Tablet,1,956.51,956.51,0.0,956.51
ORD_001305,2024-02-17,2,CUST_00352,West,Electronics,Camera,1,1780.43,1780.43,0.0,1780.43
ORD_001719,2024-02-17,2,CUST_00703,South,Clothing,Shorts,2,249.05,498.1,25.66,472.44
ORD_001804,2024-02-17,2,CUST_00442,West,Electronics,Keyboard,4,1690.76,6763.04,358.47,6404.57
ORD_000326,2024-02-17,2,CUST_01125,East,Clothing,Skirt,3,281.51,844.53,0.0,844.53
ORD_000431,2024-02-17,2,CUST_01000,South,Electronics,Camera,2,1208.62,2417.24,0.0,2417.24
ORD_003170,2024-02-17,2,CUST_00343,North,Clothing,T-Shirt,1,234.23,234.23,0.0,234.23
ORD_003193,2024-02-17,2,CUST_00097,East,Home & Garden,Lamp,2,221.62,443.24,0.0,443.24
ORD_003215,2024-02-17,2,CUST_00919,East,Health & Beauty,Vitamins,3,25.41,76.23,0.0,76.23
ORD_001275,2024-02-17,2,CUST_01080,West,Clothing,Boots,3,300.75,902.25,64.66,837.59
ORD_003505,2024-02-17,2,CUST_01104,West,Clothing,Boots,1,64.23,64.23,0.0,64.23
ORD_004287,2024-02-17,2,CUST_00588,North,Electronics,Tablet,1,2214.04,2214.04,0.0,2214.04
ORD_000794,2024-02-17,2,CUST_00685,West,Food & Beverages,Spice Set,1,137.37,137.37,0.0,137.37
ORD_002281,2024-02-17,2,CUST_00458,South,Books & Media,Audiobook,4,84.25,337.0,0.0,337.0
ORD_000639,2024-02-17,2,CUST_01042,West,Electronics,Monitor,3,1006.52,3019.56,0.0,3019.56
ORD_003597,2024-02-17,2,CUST_00889,North,Food & Beverages,Coffee Beans,2,50.82,101.64,0.0,101.64
ORD_000621,2024-02-17,2,CUST_00410,North,Home & Garden,Curtain,2,620.52,1241.04,0.0,1241.04
ORD_003961,2024-02-17,2,CUST_01003,West,Health & Beauty,First Aid Kit,1,109.93,109.93,16.15,93.78
ORD_004971,2024-02-17,2,CUST_00692,South,Books & Media,Video Game,4,40.57,162.28,0.0,162.28
ORD_003659,2024-02-17,2,CUST_00751,North,Food & Beverages,Wine,4,144.39,577.56,0.0,577.56
ORD_003610,2024-02-17,2,CUST_00270,South,Books & Media,Novel,1,12.83,12.83,0.0,12.83
ORD_000590,2024-02-17,2,CUST_00375,North,Clothing,Jeans,3,155.29,465.87,0.0,465.87
ORD_002120,2024-02-17,2,CUST_01000,South,Electronics,Smart Watch,3,1188.58,3565.74,0.0,3565.74
ORD_000104,2024-02-17,2,CUST_01088,North,Health & Beauty,Fitness Supplement,3,104.85,314.55,0.0,314.55
ORD_000518,2024-02-17,2,CUST_01121,West,Sports & Outdoors,Dumbbells,2,252.64,505.28,0.0,505.28
ORD_001143,2024-02-17,2,CUST_00890,North,Home & Garden,Tool Set,2,102.02,204.04,0.0,204.04
ORD_002251,2024-02-17,2,CUST_01108,East,Clothing,Dress,1,125.77,125.77,0.0,125.77
ORD_001205,2024-02-17,2,CUST_00996,North,Food & Beverages,Coffee Beans,4,122.27,489.08,0.0,489.08
ORD_000870,2024-02-17,2,CUST_00620,East,Food & Beverages,Wine,1,87.25,87.25,0.0,87.25
ORD_004854,2024-02-17,2,CUST_00650,South,Home & Garden,Table,1,775.8,775.8,0.0,775.8
ORD_000693,2024-02-17,2,CUST_00991,West,Home & Garden,Curtain,2,843.49,1686.98,0.0,1686.98
ORD_000755,2024-02-17,2,CUST_00065,South,Electronics,Camera,1,205.94,205.94,0.0,205.94
ORD_004108,2024-02-17,2,CUST_01016,West,Home & Garden,Curtain,1,60.23,60.23,0.0,60.23
ORD_004412,2024-02-17,2,CUST_00644,South,Health & Beauty,Makeup Kit,1,48.69,48.69,0.0,48.69
ORD_003301,2024-02-18,2,CUST_01044,East,Electronics,Monitor,1,2104.53,2104.53,0.0,2104.53
ORD_001466,2024-02-18,2,CUST_00628,East,Clothing,Jacket,1,88.61,88.61,10.11,78.5
ORD_001754,2024-02-18,2,CUST_00161,South,Books & Media,Textbook,1,100.25,100.25,0.0,100.25
ORD_004895,2024-02-18,2,CUST_00601,North,Health & Beauty,Makeup Kit,2,190.7,381.4,0.0,381.4
ORD_000200,2024-02-18,2,CUST_00472,West,Electronics,Keyboard,3,1236.7,3710.1,0.0,3710.1
ORD_003759,2024-02-18,2,CUST_00697,South,Home & Garden,Storage Box,2,256.65,513.3,0.0,513.3
ORD_002170,2024-02-18,2,CUST_00554,East,Home & Garden,Tool Set,1,343.71,343.71,0.0,343.71
ORD_002757,2024-02-18,2,CUST_00600,North,Sports & Outdoors,Dumbbells,3,280.6,841.8,69.4,772.4
ORD_000578,2024-02-18,2,CUST_00524,West,Books & Media,Documentary,1,68.67,68.67,4.55,64.12
ORD_004775,2024-02-18,2,CUST_00634,East,Home & Garden,Rug,1,944.23,944.23,0.0,944.23
ORD_002001,2024-02-18,2,CUST_00256,East,Clothing,Jeans,5,335.37,1676.85,0.0,1676.85
ORD_004342,2024-02-18,2,CUST_01165,North,Clothing,Shorts,4,286.12,1144.48,0.0,1144.48
ORD_002364,2024-02-18,2,CUST_00901,North,Books & Media,Video Game,2,21.62,43.24,0.0,43.24
ORD_004355,2024-02-18,2,CUST_00487,North,Electronics,Laptop,1,512.68,512.68,75.4,437.28
ORD_001337,2024-02-18,2,CUST_00477,North,Electronics,Keyboard,3,1443.58,4330.74,0.0,4330.74
ORD_000525,2024-02-18,2,CUST_00913,East,Home & Garden,Lamp,1,257.37,257.37,0.0,257.37
ORD_003265,2024-02-18,2,CUST_00526,South,Food & Beverages,Tea Set,2,121.58,243.16,44.74,198.42
ORD_001669,2024-02-18,2,CUST_00895,East,Clothing,Jeans,2,61.95,123.9,0.0,123.9
ORD_000972,2024-02-18,2,CUST_00151,West,Home & Garden,Bedding,2,455.61,911.22,0.0,911.22
ORD_004608,2024-02-18,2,CUST_01142,South,Food & Beverages,Juice,3,20.78,62.34,0.0,62.34
ORD_002938,2024-02-18,2,CUST_00267,East,Home & Garden,Tool Set,1,172.93,172.93,0.0,172.93
ORD_000819,2024-02-18,2,CUST_00466,South,Food & Beverages,Chocolate,1,35.23,35.23,0.0,35.23
ORD_004183,2024-02-18,2,CUST_00903,North,Clothing,Blazer,1,77.0,77.0,0.0,77.0
ORD_000757,2024-02-18,2,CUST_00250,West,Clothing,Jacket,1,143.34,143.34,0.0,143.34
ORD_001868,2024-02-18,2,CUST_00070,West,Home & Garden,Planter,1,610.77,610.77,0.0,610.77
ORD_001807,2024-02-18,2,CUST_00269,South,Electronics,Smart Watch,2,1505.06,3010.12,0.0,3010.12
ORD_000335,2024-02-18,2,CUST_01105,West,Electronics,Headphones,2,1348.27,2696.54,0.0,2696.54
ORD_004986,2024-02-18,2,CUST_00524,West,Health & Beauty,Shampoo,2,101.17,202.34,0.0,202.34
ORD_003957,2024-02-18,2,CUST_00973,East,Home & Garden,Lamp,1,415.2,415.2,0.0,415.2
ORD_002314,2024-02-18,2,CUST_00806,East,Sports & Outdoors,Yoga Mat,1,77.29,77.29,0.0,77.29
ORD_001731,2024-02-18,2,CUST_00091,North,Home & Garden,Rug,2,185.99,371.98,0.0,371.98
ORD_004242,2024-02-18,2,CUST_00868,North,Clothing,Boots,3,66.12,198.36,0.0,198.36
ORD_000353,2024-02-18,2,CUST_00736,West,Books & Media,Video Game,1,31.42,31.42,0.0,31.42
ORD_001903,2024-02-18,2,CUST_00162,East,Health & Beauty,Fitness Supplement,1,224.82,224.82,0.0,224.82
ORD_000222,2024-02-18,2,CUST_00673,North,Home & Garden,Table,2,636.23,1272.46,0.0,1272.46
ORD_004276,2024-02-18,2,CUST_00173,South,Clothing,Boots,1,170.91,170.91,0.0,170.91
ORD_004065,2024-02-18,2,CUST_00655,South,Clothing,Jeans,3,175.85,527.55,0.0,527.55
ORD_000671,2024-02-18,2,CUST_00160,East,Sports & Outdoors,Fishing Rod,3,213.56,640.68,0.0,640.68
ORD_002995,2024-02-18,2,CUST_00131,South,Home & Garden,Tool Set,2,165.96,331.92,33.69,298.23
ORD_000430,2024-02-18,2,CUST_00191,North,Sports & Outdoors,Fitness Tracker,2,337.94,675.88,0.0,675.88
ORD_003488,2024-02-18,2,CUST_00407,South,Sports & Outdoors,Bicycle,1,530.8,530.8,0.0,530.8
ORD_001274,2024-02-18,2,CUST_00228,South,Sports & Outdoors,Backpack,1,514.24,514.24,0.0,514.24
ORD_003576,2024-02-18,2,CUST_00377,West,Health & Beauty,Toothbrush,1,77.47,77.47,0.0,77.47
ORD_000380,2024-02-19,2,CUST_00649,West,Sports & Outdoors,Backpack,3,81.62,244.86,0.0,244.86
ORD_003854,2024-02-19,2,CUST_00828,South,Sports & Outdoors,Backpack,2,474.31,948.62,116.86,831.76
ORD_000986,2024-02-19,2,CUST_00682,North,Sports & Outdoors,Fishing Rod,1,47.48,47.48,0.0,47.48
ORD_001504,2024-02-19,2,CUST_00231,West,Home & Garden,Bedding,2,147.4,294.8,0.0,294.8
ORD_001503,2024-02-19,2,CUST_00302,East,Electronics,Camera,1,1443.43,1443.43,0.0,1443.43
ORD_000749,2024-02-19,2,CUST_00775,West,Sports & Outdoors,Bicycle,1,182.15,182.15,0.0,182.15
ORD_001496,2024-02-19,2,CUST_00043,North,Books & Media,Textbook,3,96.72,290.16,0.0,290.16
ORD_001481,2024-02-19,2,CUST_00821,West,Home & Garden,Storage Box,1,227.98,227.98,0.0,227.98
ORD_001458,2024-02-19,2,CUST_00270,South,Sports & Outdoors,Dumbbells,1,578.9,578.9,0.0,578.9
ORD_003042,2024-02-19,2,CUST_00130,South,Electronics,Camera,2,1482.2,2964.4,289.81,2674.59
ORD_004983,2024-02-19,2,CUST_00064,South,Clothing,Jacket,2,230.47,460.94,0.0,460.94
ORD_000740,2024-02-19,2,CUST_00634,East,Electronics,Tablet,2,585.86,1171.72,0.0,1171.72
ORD_004105,2024-02-19,2,CUST_00868,North,Electronics,Headphones,2,649.07,1298.14,0.0,1298.14
ORD_000282,2024-02-19,2,CUST_00857,North,Electronics,Tablet,1,2290.54,2290.54,0.0,2290.54
ORD_003756,2024-02-19,2,CUST_00826,West,Books & Media,Magazine,1,84.26,84.26,0.0,84.26
ORD_004490,2024-02-19,2,CUST_01181,West,Sports & Outdoors,Bicycle,2,198.34,396.68,0.0,396.68
ORD_004306,2024-02-19,2,CUST_01122,West,Electronics,Headphones,3,1356.98,4070.94,0.0,4070.94
ORD_003855,2024-02-19,2,CUST_00323,East,Home & Garden,Planter,5,783.74,3918.7,0.0,3918.7
ORD_000079,2024-02-19,2,CUST_00313,North,Health & Beauty,Shampoo,1,23.97,23.97,0.0,23.97
ORD_002827,2024-02-19,2,CUST_01091,West,Health & Beauty,Skincare Set,3,99.44,298.32,0.0,298.32
ORD_002270,2024-02-19,2,CUST_01104,West,Electronics,Laptop,1,933.98,933.98,0.0,933.98
ORD_004437,2024-02-19,2,CUST_00879,North,Sports & Outdoors,Kayak,1,98.86,98.86,0.0,98.86
ORD_004025,2024-02-19,2,CUST_00899,North,Electronics,Camera,1,1352.47,1352.47,0.0,1352.47
ORD_003514,2024-02-19,2,CUST_00715,South,Clothing,Sneakers,1,246.96,246.96,0.0,246.96
ORD_002673,2024-02-19,2,CUST_00791,North,Home & Garden,Storage Box,1,577.94,577.94,0.0,577.94
ORD_001629,2024-02-19,2,CUST_00385,East,Sports & Outdoors,Golf Club,1,92.17,92.17,0.0,92.17
ORD_002918,2024-02-19,2,CUST_00111,South,Clothing,Dress,3,54.09,162.27,0.0,162.27
ORD_003206,2024-02-19,2,CUST_00622,North,Clothing,Blazer,1,113.08,113.08,0.0,113.08
ORD_002858,2024-02-19,2,CUST_00191,North,Clothing,Sneakers,1,37.46,37.46,0.0,37.46
ORD_001993,2024-02-19,2,CUST_00039,East,Books & Media,Novel,4,29.91,119.64,0.0,119.64
ORD_000152,2024-02-19,2,CUST_00990,West,Electronics,Laptop,1,545.92,545.92,0.0,545.92
ORD_001835,2024-02-19,2,CUST_00677,North,Home & Garden,Storage Box,3,696.97,2090.91,0.0,2090.91
ORD_000449,2024-02-19,2,CUST_00231,West,Home & Garden,Rug,2,438.24,876.48,0.0,876.48
ORD_003642,2024-02-19,2,CUST_00776,North,Food & Beverages,Tea Set,4,21.01,84.04,0.0,84.04
ORD_000591,2024-02-19,2,CUST_00980,East,Health & Beauty,Perfume,3,162.37,487.11,0.0,487.11
ORD_001211,2024-02-19,2,CUST_00477,North,Sports & Outdoors,Fitness Tracker,1,219.94,219.94,0.0,219.94
ORD_002838,2024-02-19,2,CUST_00471,North,Health & Beauty,Fitness Supplement,1,161.41,161.41,0.0,161.41
ORD_002837,2024-02-19,2,CUST_00506,North,Sports & Outdoors,Yoga Mat,1,196.85,196.85,0.0,196.85
ORD_004735,2024-02-19,2,CUST_00204,West,Sports & Outdoors,Fitness Tracker,1,266.51,266.51,40.74,225.77
ORD_003861,2024-02-19,2,CUST_01012,West,Home & Garden,Storage Box,1,132.99,132.99,0.0,132.99
ORD_003123,2024-02-19,2,CUST_00522,South,Clothing,Jacket,2,73.23,146.46,0.0,146.46
ORD_004449,2024-02-19,2,CUST_00024,South,Home & Garden,Rug,2,20.13,40.26,0.0,40.26
ORD_003523,2024-02-19,2,CUST_01173,East,Clothing,Sneakers,2,172.86,345.72,35.9,309.82
ORD_004485,2024-02-19,2,CUST_00041,North,Home & Garden,Planter,1,696.64,696.64,96.94,599.7
ORD_002572,2024-02-19,2,CUST_01165,North,Sports & Outdoors,Bicycle,3,122.01,366.03,0.0,366.03
ORD_003423,2024-02-19,2,CUST_00103,South,Home & Garden,Table,1,421.29,421.29,0.0,421.29
ORD_003409,2024-02-19,2,CUST_00596,South,Home & Garden,Tool Set,2,519.37,1038.74,0.0,1038.74
ORD_002590,2024-02-19,2,CUST_01032,East,Food & Beverages,Wine,3,18.88,56.64,0.0,56.64
ORD_002126,2024-02-19,2,CUST_00378,North,Clothing,Jeans,1,271.22,271.22,0.0,271.22
ORD_002705,2024-02-19,2,CUST_00168,North,Food & Beverages,Organic Honey,1,144.0,144.0,0.0,144.0
ORD_002135,2024-02-19,2,CUST_01162,North,Health & Beauty,Vitamins,1,200.08,200.08,26.38,173.7
ORD_003652,2024-02-19,2,CUST_00151,West,Clothing,Blazer,5,98.05,490.25,0.0,490.25
ORD_003454,2024-02-19,2,CUST_00456,South,Electronics,Camera,1,1205.12,1205.12,0.0,1205.12
ORD_000140,2024-02-19,2,CUST_00312,North,Books & Media,Music Album,1,98.38,98.38,0.0,98.38
ORD_000417,2024-02-19,2,CUST_01151,East,Home & Garden,Decor,5,597.74,2988.7,0.0,2988.7
ORD_004220,2024-02-20,2,CUST_00478,East,Clothing,Boots,1,207.26,207.26,16.83,190.43
ORD_003811,2024-02-20,2,CUST_00493,North,Electronics,Smart Watch,5,466.54,2332.7,394.26,1938.44
ORD_002521,2024-02-20,2,CUST_00518,West,Health & Beauty,Massager,1,35.68,35.68,0.0,35.68
ORD_002800,2024-02-20,2,CUST_00772,West,Electronics,Smart Watch,2,1197.52,2395.04,0.0,2395.04
ORD_002866,2024-02-20,2,CUST_00760,West,Clothing,Sneakers,1,286.86,286.86,0.0,286.86
ORD_003592,2024-02-20,2,CUST_00149,North,Sports & Outdoors,Golf Club,3,636.19,1908.57,0.0,1908.57
ORD_003817,2024-02-20,2,CUST_00739,South,Books & Media,E-reader,2,78.25,156.5,0.0,156.5
ORD_004717,2024-02-20,2,CUST_00511,East,Electronics,Smartphone,1,1726.75,1726.75,0.0,1726.75
ORD_000694,2024-02-20,2,CUST_00283,South,Electronics,Laptop,2,1417.52,2835.04,0.0,2835.04
ORD_003948,2024-02-20,2,CUST_00222,East,Home & Garden,Planter,3,483.96,1451.88,0.0,1451.88
ORD_001491,2024-02-20,2,CUST_00319,North,Clothing,Skirt,2,93.18,186.36,0.0,186.36
ORD_002413,2024-02-20,2,CUST_00005,North,Electronics,Speaker,1,144.1,144.1,0.0,144.1
ORD_004681,2024-02-20,2,CUST_00815,West,Electronics,Mouse,4,1972.16,7888.64,0.0,7888.64
ORD_000314,2024-02-20,2,CUST_01015,East,Electronics,Headphones,4,2357.29,9429.16,0.0,9429.16
ORD_002227,2024-02-20,2,CUST_00040,South,Electronics,Keyboard,1,1463.38,1463.38,0.0,1463.38
ORD_000609,2024-02-20,2,CUST_00442,West,Clothing,Skirt,1,246.25,246.25,0.0,246.25
ORD_001200,2024-02-20,2,CUST_00541,West,Clothing,Boots,2,162.5,325.0,0.0,325.0
ORD_003660,2024-02-20,2,CUST_00086,South,Home & Garden,Lamp,3,484.07,1452.21,260.61,1191.6
ORD_003088,2024-02-20,2,CUST_00795,North,Electronics,Tablet,1,223.44,223.44,0.0,223.44
ORD_000170,2024-02-20,2,CUST_00566,East,Electronics,Tablet,2,2428.85,4857.7,0.0,4857.7
ORD_001122,2024-02-20,2,CUST_00760,West,Electronics,Headphones,5,2058.83,10294.15,0.0,10294.15
ORD_004189,2024-02-20,2,CUST_01090,North,Sports & Outdoors,Fitness Tracker,2,171.98,343.96,0.0,343.96
ORD_003696,2024-02-20,2,CUST_00583,South,Health & Beauty,Shampoo,1,44.71,44.71,0.0,44.71
